_id,title,author,publisher,price,comment_count
6527833f56d1630dc21efded,Allah’ı Neden Göremiyorum ? / Küçük Merve’nin Büyük Soruları 1, Merve Gülcemal,CEZVE ÇOCUK," 56,66",213
6527833f56d1630dc21efdee,Martıya Uçmayı Öğreten Kedi, Luis Sepulveda,CAN ÇOCUK YAYINLARI," 58,74",369
6527834056d1630dc21efdef,101 Deyim 101 Öykü, Süleyman Bulut,CAN ÇOCUK YAYINLARI," 67,50",363
6527834056d1630dc21efdf0,Dört Anlaşma: Toltek Bilgelik Kitabı, Don Miguel Ruiz,ÖTESİ YAYINCILIK," 39,64",526
6527834056d1630dc21efdf1,Türklerin Tarihi ,Prof. Dr. İlber Ortaylı,KRONİK KİTAP," 46,20",63
6527834056d1630dc21efdf2,Küçük Prens, Antoine De Saint Exupery,KAPRA YAYINCILIK," 9,90",147
6527834056d1630dc21efdf3,İnce Memed 2, Yaşar Kemal,YAPI KREDİ YAYINLARI," 103,15",1.028
6527834056d1630dc21efdf4,Cumhuriyetin 100 Günü: İnkılabın Ayak Sesleri, Emrah Safa Gürkan,MUNDİ," 81,40",32
6527834056d1630dc21efdf5,İnsan İnsana, Doğan Cüceloğlu,KRONİK KİTAP," 75,90",50
6527834056d1630dc21efdf6,Çizgili Pijamalı Çocuk, John Boyne,TUDEM YAYINEVİ," 89,42",1.279
6527834056d1630dc21efdf7,Diriliş Neslinin Amentüsü, Sezai Karakoç,DİRİLİŞ YAYINLARI," 24,50",1.401
6527834156d1630dc21efdf8,Gerçek Tıp , Aidin Salih,YİTİK ŞİFA," 98,58",1.261
6527834156d1630dc21efdf9,Charlie'nin Çikolata Fabrikası (Ciltsiz), Roald Dahl,CAN ÇOCUK YAYINLARI," 68,80",977
6527834156d1630dc21efdfa,Kiraz Ağacı ile Aramızdaki Mesafe, Paola Peretti,TİMAŞ GENÇ," 61,42",497
6527834156d1630dc21efdfb,Nohut Adam, Anıl Basılı,TİMAŞ ÇOCUK YAYINLARI," 44,28",244
6527834156d1630dc21efdfc,Puslu Kıtalar Atlası, İhsan Oktay Anar,İLETİŞİM YAYINLARI," 78,20",2.829
6527834156d1630dc21efdfd,Beyaz Zambaklar Ülkesinde, Grigory Petrov,KAPRA YAYINCILIK," 9,90",175
6527834156d1630dc21efdfe,İki Dünya Arasında , Julia Sena Yamanoğlu,NESİL YAYINLARI," 48,00",68
6527834256d1630dc21efdff,Çetin Ceviz , Sinan Yaşar,FOM KİTAP," 36,30",372
6527834256d1630dc21efe00,Bin Dokuz Yüz Seksen Dört - 1984, George Orwell,KAPRA YAYINCILIK," 12,90",249
6527834256d1630dc21efe01,İnsan Vücudu Tiyatrosu, Maris Wicks,DOMİNGO ÇOCUK," 99,10",458
6527834256d1630dc21efe02,Mahfuz, Eray Hacıosmanoğlu,HAYY KİTAP," 68,75",72
